   0.249643000E+02       0.175119056E-01
   0.254687000E+02       0.165956578E-01
   0.259831000E+02       0.157268525E-01
   0.265080000E+02       0.149032140E-01
   0.270435000E+02       0.141224018E-01
   0.275899000E+02       0.133821394E-01
   0.281472000E+02       0.126804106E-01
   0.287158000E+02       0.120151137E-01
   0.292959000E+02       0.113845470E-01
   0.298877000E+02       0.107867405E-01
   0.304915000E+02       0.102200297E-01
   0.311075000E+02       0.968286396E-02
   0.317359000E+02       0.917383861E-02
   0.323770000E+02       0.869122393E-02
   0.330311000E+02       0.823382847E-02
   0.336983000E+02       0.780034780E-02
   0.343791000E+02       0.738951453E-02
   0.350736000E+02       0.700010275E-02
   0.357821000E+02       0.663105784E-02
   0.365050000E+02       0.628136978E-02
   0.372424000E+02       0.594991962E-02
   0.379947000E+02       0.563584556E-02
   0.387623000E+02       0.533822105E-02
   0.395453000E+02       0.505619004E-02
   0.403442000E+02       0.478889317E-02
   0.411592000E+02       0.453569920E-02
   0.419907000E+02       0.429577972E-02
   0.428390000E+02       0.406840036E-02
   0.437044000E+02       0.385300132E-02
   0.445872000E+02       0.364889632E-02
   0.454880000E+02       0.345553186E-02
   0.464069000E+02       0.327233148E-02
   0.473444000E+02       0.309875898E-02
   0.483008000E+02       0.293432898E-02
   0.492765000E+02       0.277854259E-02
   0.502720000E+02       0.263097474E-02
   0.512876000E+02       0.249117532E-02
   0.523236000E+02       0.235874816E-02
   0.533806000E+02       0.223329654E-02
   0.544590000E+02       0.211446403E-02
   0.555591000E+02       0.200190744E-02
   0.566815000E+02       0.189529258E-02
   0.578265000E+02       0.179430302E-02
   0.589948000E+02       0.169865575E-02
   0.601865000E+02       0.160806453E-02
   0.614024000E+02       0.152225981E-02
   0.626427000E+02       0.144099808E-02
   0.639082000E+02       0.136402985E-02
   0.651992000E+02       0.129114486E-02
   0.665164000E+02       0.122212072E-02
   0.678601000E+02       0.115675007E-02
   0.692310000E+02       0.109484401E-02
   0.706295000E+02       0.103622424E-02
   0.720563000E+02       0.980712518E-03
   0.735119000E+02       0.928147601E-03
   0.749970000E+02       0.878370877E-03
   0.765120000E+02       0.831243561E-03
   0.780577000E+02       0.786617177E-03
   0.796345000E+02       0.744361752E-03
   0.812433000E+02       0.704355852E-03
   0.828845000E+02       0.666477218E-03
   0.845589000E+02       0.630614984E-03
   0.862670000E+02       0.596663489E-03
   0.880098000E+02       0.564519607E-03
   0.897878000E+02       0.534092031E-03
   0.916016000E+02       0.505281228E-03
   0.934520000E+02       0.478011306E-03
   0.953399000E+02       0.452197429E-03
   0.972659000E+02       0.427759761E-03
   0.992308000E+02       0.404625603E-03
   0.101235000E+03       0.382730111E-03
   0.103280000E+03       0.362003843E-03
   0.105367000E+03       0.342388456E-03
   0.107495000E+03       0.323817244E-03
   0.109667000E+03       0.306247817E-03
   0.111882000E+03       0.289614242E-03
   0.114143000E+03       0.273873072E-03
   0.116448000E+03       0.258976338E-03
   0.118801000E+03       0.244878690E-03
   0.121201000E+03       0.231537618E-03
   0.123649000E+03       0.218910285E-03
   0.126147000E+03       0.206962663E-03
   0.128695000E+03       0.195658311E-03
   0.131295000E+03       0.184962203E-03
   0.133948000E+03       0.174841620E-03
   0.136654000E+03       0.165263738E-03
   0.139414000E+03       0.156203520E-03
   0.142230000E+03       0.147629759E-03
   0.145104000E+03       0.139519828E-03
   0.148035000E+03       0.131846406E-03
   0.151026000E+03       0.124586760E-03
   0.154076000E+03       0.117721107E-03
   0.157189000E+03       0.111225928E-03
   0.160364000E+03       0.105081684E-03
   0.163604000E+03       0.992702983E-04
   0.166909000E+03       0.937741629E-04
   0.170281000E+03       0.885754129E-04
   0.173721000E+03       0.836586192E-04
   0.177230000E+03       0.790084364E-04
   0.180810000E+03       0.746116978E-04
   0.184463000E+03       0.704535129E-04
   0.188189000E+03       0.665213919E-04
   0.191991000E+03       0.628037069E-04
   0.195869000E+03       0.592887671E-04
   0.199826000E+03       0.559654249E-04
   0.203863000E+03       0.528234192E-04
   0.207981000E+03       0.498532156E-04
   0.212183000E+03       0.470458594E-04
   0.216469000E+03       0.443920094E-04
   0.220842000E+03       0.418834501E-04
   0.225304000E+03       0.395128438E-04
   0.229855000E+03       0.372725814E-04
   0.234498000E+03       0.351553227E-04
   0.239235000E+03       0.331545962E-04
   0.244068000E+03       0.312642842E-04
   0.248999000E+03       0.294784576E-04
   0.254029000E+03       0.277915708E-04
   0.259161000E+03       0.261978879E-04
   0.264396000E+03       0.246923924E-04
   0.269737000E+03       0.232707012E-04
   0.275186000E+03       0.219281852E-04
   0.280745000E+03       0.206602394E-04
   0.286417000E+03       0.194632883E-04
   0.292203000E+03       0.183330699E-04
   0.298105000E+03       0.172661926E-04
   0.304128000E+03       0.162592750E-04
   0.310272000E+03       0.153087740E-04
   0.316540000E+03       0.144119164E-04
   0.322934000E+03       0.135657254E-04
   0.329458000E+03       0.127672910E-04
   0.336113000E+03       0.120141404E-04
   0.342903000E+03       0.113037657E-04
   0.349830000E+03       0.106338915E-04
   0.356897000E+03       0.100022422E-04
   0.364107000E+03       0.940672337E-05
   0.371463000E+03       0.884541171E-05
   0.378966000E+03       0.831630378E-05
   0.386622000E+03       0.781777175E-05
   0.394432000E+03       0.734803663E-05
   0.402401000E+03       0.690555324E-05
